date,value
26/08/2002,0.9718
23/08/2002,0.9731
22/08/2002,0.9688
21/08/2002,0.981
20/08/2002,0.9788
19/08/2002,0.9759
16/08/2002,0.9847
15/08/2002,0.9816
14/08/2002,0.9782
13/08/2002,0.9837
12/08/2002,0.9787
09/08/2002,0.9701
08/08/2002,0.9671
07/08/2002,0.9747
06/08/2002,0.966
05/08/2002,0.9802
02/08/2002,0.9867
01/08/2002,0.9845
31/07/2002,0.9776
30/07/2002,0.983
29/07/2002,0.9814
26/07/2002,0.9865
25/07/2002,1.0048
24/07/2002,0.9957
23/07/2002,0.9888
22/07/2002,1.0086
19/07/2002,1.0116
18/07/2002,1.0116
17/07/2002,1.0074
16/07/2002,1.0117
15/07/2002,1.0027
12/07/2002,0.9914
11/07/2002,0.9878
10/07/2002,0.9893
09/07/2002,0.9931
08/07/2002,0.9908
05/07/2002,0.9727
04/07/2002,0.9787
03/07/2002,0.9805
02/07/2002,0.9865
01/07/2002,0.9918
28/06/2002,0.9915
27/06/2002,0.9883
26/06/2002,0.9826
25/06/2002,0.9796
24/06/2002,0.9707
21/06/2002,0.9709
20/06/2002,0.9648
19/06/2002,0.9578
18/06/2002,0.9517
17/06/2002,0.9448
14/06/2002,0.9461
13/06/2002,0.9434
12/06/2002,0.9435
11/06/2002,0.9481
10/06/2002,0.9445
07/06/2002,0.9435
06/06/2002,0.9474
05/06/2002,0.939
04/06/2002,0.9394
03/06/2002,0.9419
31/05/2002,0.9342
30/05/2002,0.937
29/05/2002,0.935
28/05/2002,0.9286
27/05/2002,0.9206
24/05/2002,0.9208
23/05/2002,0.9211
22/05/2002,0.926
21/05/2002,0.92
20/05/2002,0.9212
17/05/2002,0.9203
16/05/2002,0.9109
15/05/2002,0.9119
14/05/2002,0.9026
13/05/2002,0.9121
10/05/2002,0.914
09/05/2002,0.9093
08/05/2002,0.9046
07/05/2002,0.9148
06/05/2002,0.9183
03/05/2002,0.9173
02/05/2002,0.9032
01/05/2002,0.9064
30/04/2002,0.9005
29/04/2002,0.9033
26/04/2002,0.9019
25/04/2002,0.898
24/04/2002,0.8927
23/04/2002,0.8885
22/04/2002,0.8894
19/04/2002,0.8926
18/04/2002,0.8911
17/04/2002,0.8904
16/04/2002,0.8827
15/04/2002,0.8795
12/04/2002,0.8794
11/04/2002,0.8824
10/04/2002,0.8802
09/04/2002,0.8811
08/04/2002,0.875
05/04/2002,0.8783
04/04/2002,0.8785
03/04/2002,0.881
02/04/2002,0.8794
01/04/2002,0.8806
29/03/2002,0.8717
28/03/2002,0.8712
27/03/2002,0.8725
26/03/2002,0.8768
25/03/2002,0.877
22/03/2002,0.8779
21/03/2002,0.8828
20/03/2002,0.8855
19/03/2002,0.8824
18/03/2002,0.8828
15/03/2002,0.8828
14/03/2002,0.8825
13/03/2002,0.876
12/03/2002,0.8758
11/03/2002,0.8752
08/03/2002,0.8749
07/03/2002,0.8816
06/03/2002,0.8765
05/03/2002,0.8717
04/03/2002,0.8692
01/03/2002,0.8655
28/02/2002,0.8694
27/02/2002,0.8655
26/02/2002,0.864
25/02/2002,0.8695
22/02/2002,0.8755
21/02/2002,0.8704
20/02/2002,0.8698
19/02/2002,0.8763
18/02/2002,0.8705
15/02/2002,0.8734
14/02/2002,0.8737
13/02/2002,0.8709
12/02/2002,0.8768
11/02/2002,0.8766
08/02/2002,0.8722
07/02/2002,0.8702
06/02/2002,0.8674
05/02/2002,0.8677
04/02/2002,0.8698
01/02/2002,0.8618
31/01/2002,0.8594
30/01/2002,0.8613
29/01/2002,0.8657
28/01/2002,0.8616
25/01/2002,0.865
24/01/2002,0.8782
23/01/2002,0.8784
22/01/2002,0.8871
21/01/2002,0.8837
18/01/2002,0.8848
17/01/2002,0.8813
16/01/2002,0.8831
15/01/2002,0.8834
14/01/2002,0.8942
11/01/2002,0.8924
10/01/2002,0.8916
09/01/2002,0.8913
08/01/2002,0.8932
07/01/2002,0.8931
04/01/2002,0.8949
03/01/2002,0.8989
02/01/2002,0.9033
01/01/2002,0.8895
31/12/2001,0.8895
28/12/2001,0.8855
27/12/2001,0.8829
26/12/2001,0.8807
25/12/2001,0.8787
24/12/2001,0.877
21/12/2001,0.8892
20/12/2001,0.9
19/12/2001,0.9003
18/12/2001,0.9039
17/12/2001,0.9021
14/12/2001,0.9039
13/12/2001,0.8936
12/12/2001,0.8985
11/12/2001,0.8925
10/12/2001,0.8907
07/12/2001,0.8902
06/12/2001,0.8953
05/12/2001,0.8883
04/12/2001,0.8906
03/12/2001,0.8911
30/11/2001,0.8964
29/11/2001,0.8875
28/11/2001,0.8877
27/11/2001,0.8834
26/11/2001,0.8803
23/11/2001,0.878
22/11/2001,0.8779
21/11/2001,0.8786
20/11/2001,0.8833
19/11/2001,0.8791
16/11/2001,0.8843
15/11/2001,0.8817
14/11/2001,0.8823
13/11/2001,0.881
12/11/2001,0.8936
09/11/2001,0.8939
08/11/2001,0.8924
07/11/2001,0.8976
06/11/2001,0.8947
05/11/2001,0.8977
02/11/2001,0.9027
01/11/2001,0.9025
31/10/2001,0.9005
30/10/2001,0.9046
29/10/2001,0.9054
26/10/2001,0.893
25/10/2001,0.8925
24/10/2001,0.8942
23/10/2001,0.8905
22/10/2001,0.892
19/10/2001,0.8992
18/10/2001,0.9031
17/10/2001,0.9036
16/10/2001,0.9084
15/10/2001,0.9092
12/10/2001,0.9115
11/10/2001,0.9023
10/10/2001,0.911
09/10/2001,0.9132
08/10/2001,0.9205
05/10/2001,0.9183
04/10/2001,0.9178
03/10/2001,0.9145
02/10/2001,0.9189
01/10/2001,0.9175
28/09/2001,0.9114
27/09/2001,0.9183
26/09/2001,0.9231
25/09/2001,0.9228
24/09/2001,0.9171
21/09/2001,0.9149
20/09/2001,0.9277
19/09/2001,0.9267
18/09/2001,0.9271
17/09/2001,0.9247
14/09/2001,0.9207
13/09/2001,0.911
11/09/2001,0.9131
10/09/2001,0.898
07/09/2001,0.9075
06/09/2001,0.8957
05/09/2001,0.8865
04/09/2001,0.8889
03/09/2001,0.9075
31/08/2001,0.9123
30/08/2001,0.9161
29/08/2001,0.9089
28/08/2001,0.9129
27/08/2001,0.9115
24/08/2001,0.9142
23/08/2001,0.9151
22/08/2001,0.9144
21/08/2001,0.9182
20/08/2001,0.9144
17/08/2001,0.9182
16/08/2001,0.9115
15/08/2001,0.914
14/08/2001,0.9032
13/08/2001,0.8965
10/08/2001,0.8934
09/08/2001,0.8923
08/08/2001,0.8804
07/08/2001,0.8777
06/08/2001,0.8813
03/08/2001,0.8844
02/08/2001,0.8836
01/08/2001,0.881
31/07/2001,0.8764
30/07/2001,0.8742
27/07/2001,0.8774
26/07/2001,0.8777
25/07/2001,0.8813
24/07/2001,0.8739
23/07/2001,0.869
20/07/2001,0.8711
19/07/2001,0.8708
18/07/2001,0.8735
17/07/2001,0.8595
16/07/2001,0.8522
13/07/2001,0.8547
12/07/2001,0.8536
11/07/2001,0.8588
10/07/2001,0.855
09/07/2001,0.85
06/07/2001,0.8476
05/07/2001,0.8364
04/07/2001,0.8463
03/07/2001,0.8484
02/07/2001,0.8478
29/06/2001,0.849
28/06/2001,0.8442
27/06/2001,0.8597
26/06/2001,0.8635
25/06/2001,0.8591
22/06/2001,0.8576
21/06/2001,0.8546
20/06/2001,0.8547
19/06/2001,0.854
18/06/2001,0.8608
15/06/2001,0.861
14/06/2001,0.8624
13/06/2001,0.8553
12/06/2001,0.8535
11/06/2001,0.8424
08/06/2001,0.8505
07/06/2001,0.8509
06/06/2001,0.8478
05/06/2001,0.854
04/06/2001,0.8457
01/06/2001,0.8475
31/05/2001,0.8453
30/05/2001,0.8568
29/05/2001,0.8555
28/05/2001,0.8603
25/05/2001,0.8611
24/05/2001,0.8566
23/05/2001,0.8568
22/05/2001,0.8654
21/05/2001,0.8768
18/05/2001,0.8814
17/05/2001,0.8828
16/05/2001,0.883
15/05/2001,0.8785
14/05/2001,0.8741
11/05/2001,0.8753
10/05/2001,0.8814
09/05/2001,0.8863
08/05/2001,0.885
07/05/2001,0.8903
04/05/2001,0.8925
03/05/2001,0.8899
02/05/2001,0.8939
01/05/2001,0.8927
30/04/2001,0.8891
27/04/2001,0.8918
26/04/2001,0.9034
25/04/2001,0.8975
24/04/2001,0.8942
23/04/2001,0.8962
20/04/2001,0.9022
19/04/2001,0.8975
18/04/2001,0.8835
17/04/2001,0.8835
16/04/2001,0.8891
13/04/2001,0.8882
12/04/2001,0.8926
11/04/2001,0.8879
10/04/2001,0.8888
09/04/2001,0.8967
06/04/2001,0.9042
05/04/2001,0.8968
04/04/2001,0.9011
03/04/2001,0.8976
02/04/2001,0.8792
30/03/2001,0.8767
29/03/2001,0.8821
28/03/2001,0.8866
27/03/2001,0.8938
26/03/2001,0.8965
23/03/2001,0.8899
22/03/2001,0.8892
21/03/2001,0.8965
20/03/2001,0.9094
19/03/2001,0.8999
16/03/2001,0.8978
15/03/2001,0.8974
14/03/2001,0.9114
13/03/2001,0.9152
12/03/2001,0.9291
09/03/2001,0.9328
08/03/2001,0.933
07/03/2001,0.9295
06/03/2001,0.9337
05/03/2001,0.9286
02/03/2001,0.9358
01/03/2001,0.9304
28/02/2001,0.9236
27/02/2001,0.9176
26/02/2001,0.911
23/02/2001,0.9176
22/02/2001,0.9038
21/02/2001,0.9101
20/02/2001,0.9114
19/02/2001,0.9214
16/02/2001,0.915
15/02/2001,0.9053
14/02/2001,0.918
13/02/2001,0.9208
12/02/2001,0.9322
09/02/2001,0.9242
08/02/2001,0.9175
07/02/2001,0.9285
06/02/2001,0.931
05/02/2001,0.9375
02/02/2001,0.9364
01/02/2001,0.9388
31/01/2001,0.9366
30/01/2001,0.9268
29/01/2001,0.9172
26/01/2001,0.9244
25/01/2001,0.9244
24/01/2001,0.9236
23/01/2001,0.9358
22/01/2001,0.9387
19/01/2001,0.9342
18/01/2001,0.943
17/01/2001,0.9358
16/01/2001,0.9427
15/01/2001,0.942
12/01/2001,0.9513
11/01/2001,0.9519
10/01/2001,0.937
09/01/2001,0.9434
08/01/2001,0.9467
05/01/2001,0.957
04/01/2001,0.9495
03/01/2001,0.928
02/01/2001,0.9517
01/01/2001,0.9423
29/12/2000,0.9427
28/12/2000,0.9296
27/12/2000,0.9312
26/12/2000,0.9303
25/12/2000,0.9257
22/12/2000,0.9232
21/12/2000,0.9166
20/12/2000,0.9093
19/12/2000,0.8953
18/12/2000,0.896
15/12/2000,0.8966
14/12/2000,0.8923
13/12/2000,0.877
12/12/2000,0.8794
11/12/2000,0.8783
08/12/2000,0.8888
07/12/2000,0.8885
06/12/2000,0.892
05/12/2000,0.8799
04/12/2000,0.8857
01/12/2000,0.8799
30/11/2000,0.8729
29/11/2000,0.8578
28/11/2000,0.8559
27/11/2000,0.8529
24/11/2000,0.838
23/11/2000,0.8393
22/11/2000,0.8457
21/11/2000,0.844
20/11/2000,0.8514
17/11/2000,0.8478
16/11/2000,0.8532
15/11/2000,0.8575
14/11/2000,0.8576
13/11/2000,0.8571
10/11/2000,0.8596
09/11/2000,0.8666
08/11/2000,0.8555
07/11/2000,0.86
06/11/2000,0.8625
03/11/2000,0.8666
02/11/2000,0.8584
01/11/2000,0.8612
31/10/2000,0.8489
30/10/2000,0.8411
27/10/2000,0.8393
26/10/2000,0.8303
25/10/2000,0.8272
24/10/2000,0.8359
23/10/2000,0.8354
20/10/2000,0.8421
19/10/2000,0.8436
18/10/2000,0.8389
17/10/2000,0.8543
16/10/2000,0.8498
13/10/2000,0.856
12/10/2000,0.863
11/10/2000,0.8683
10/10/2000,0.8716
09/10/2000,0.8687
06/10/2000,0.8684
05/10/2000,0.8691
04/10/2000,0.8746
03/10/2000,0.8757
02/10/2000,0.8773
29/09/2000,0.8828
28/09/2000,0.8791
27/09/2000,0.8834
26/09/2000,0.8828
25/09/2000,0.8745
22/09/2000,0.8766
21/09/2000,0.8599
20/09/2000,0.8493
19/09/2000,0.8509
18/09/2000,0.8537
15/09/2000,0.8543
14/09/2000,0.8644
13/09/2000,0.8594
12/09/2000,0.864
11/09/2000,0.8577
08/09/2000,0.8672
07/09/2000,0.8713
06/09/2000,0.8702
05/09/2000,0.8903
04/09/2000,0.8978
01/09/2000,0.8997
31/08/2000,0.8878
30/08/2000,0.894
29/08/2000,0.8921
28/08/2000,0.9002
25/08/2000,0.9021
24/08/2000,0.9021
23/08/2000,0.9017
22/08/2000,0.8964
21/08/2000,0.9017
18/08/2000,0.9064
17/08/2000,0.9162
16/08/2000,0.9161
15/08/2000,0.9135
14/08/2000,0.9056
11/08/2000,0.9026
10/08/2000,0.9083
09/08/2000,0.9006
08/08/2000,0.9022
07/08/2000,0.9071
04/08/2000,0.9083
03/08/2000,0.9061
02/08/2000,0.9136
01/08/2000,0.9147
31/07/2000,0.9266
28/07/2000,0.923
27/07/2000,0.9317
26/07/2000,0.9428
25/07/2000,0.9385
24/07/2000,0.9337
21/07/2000,0.9369
20/07/2000,0.9331
19/07/2000,0.9246
18/07/2000,0.9248
17/07/2000,0.9366
14/07/2000,0.9385
13/07/2000,0.9372
12/07/2000,0.9424
11/07/2000,0.9527
10/07/2000,0.9553
07/07/2000,0.9484
06/07/2000,0.9507
05/07/2000,0.9525
03/07/2000,0.9502
30/06/2000,0.9525
29/06/2000,0.952
28/06/2000,0.9401
27/06/2000,0.9459
26/06/2000,0.9369
23/06/2000,0.9359
22/06/2000,0.9355
21/06/2000,0.9442
20/06/2000,0.9548
19/06/2000,0.9567
16/06/2000,0.965
15/06/2000,0.9547
14/06/2000,0.9579
13/06/2000,0.9596
12/06/2000,0.9538
09/06/2000,0.9536
08/06/2000,0.956
07/06/2000,0.9622
06/06/2000,0.9548
05/06/2000,0.9479
02/06/2000,0.9463
01/06/2000,0.9312
31/05/2000,0.938
30/05/2000,0.9301
29/05/2000,0.9266
26/05/2000,0.9309
25/05/2000,0.9115
24/05/2000,0.9044
23/05/2000,0.9071
22/05/2000,0.9031
19/05/2000,0.8975
18/05/2000,0.8946
17/05/2000,0.8959
16/05/2000,0.9003
15/05/2000,0.9112
12/05/2000,0.9197
11/05/2000,0.9016
10/05/2000,0.9068
09/05/2000,0.9075
08/05/2000,0.8977
05/05/2000,0.897
04/05/2000,0.8895
03/05/2000,0.8948
02/05/2000,0.91
01/05/2000,0.9158
28/04/2000,0.9119
27/04/2000,0.9099
26/04/2000,0.9235
25/04/2000,0.9208
24/04/2000,0.938
21/04/2000,0.9385
20/04/2000,0.9374
19/04/2000,0.9402
18/04/2000,0.9453
17/04/2000,0.9527
14/04/2000,0.9622
13/04/2000,0.9524
12/04/2000,0.959
11/04/2000,0.9592
10/04/2000,0.9627
07/04/2000,0.9553
06/04/2000,0.9584
05/04/2000,0.9625
04/04/2000,0.9596
03/04/2000,0.9553
31/03/2000,0.9555
30/03/2000,0.9613
29/03/2000,0.9514
28/03/2000,0.9605
27/03/2000,0.9672
24/03/2000,0.9779
23/03/2000,0.9715
22/03/2000,0.961
21/03/2000,0.9615
20/03/2000,0.9728
17/03/2000,0.9721
16/03/2000,0.9696
15/03/2000,0.9669
14/03/2000,0.9686
13/03/2000,0.9642
10/03/2000,0.9637
09/03/2000,0.9669
08/03/2000,0.961
07/03/2000,0.9584
06/03/2000,0.9586
03/03/2000,0.9586
02/03/2000,0.9656
01/03/2000,0.9727
29/02/2000,0.9642
28/02/2000,0.9709
25/02/2000,0.9749
24/02/2000,0.992
23/02/2000,1.0036
22/02/2000,1.0038
21/02/2000,0.9877
18/02/2000,0.9839
17/02/2000,0.9878
16/02/2000,0.9863
15/02/2000,0.9815
14/02/2000,0.9783
11/02/2000,0.9875
10/02/2000,0.9854
09/02/2000,0.9942
08/02/2000,0.9855
07/02/2000,0.9815
04/02/2000,0.9832
03/02/2000,0.9894
02/02/2000,0.9765
01/02/2000,0.9711
31/01/2000,0.9707
28/01/2000,0.9747
27/01/2000,0.9882
26/01/2000,1.0019
25/01/2000,1.0009
24/01/2000,1.0072
21/01/2000,1.0098
20/01/2000,1.0168
19/01/2000,1.0133
18/01/2000,1.0137
17/01/2000,1.0122
14/01/2000,1.0122
13/01/2000,1.0258
12/01/2000,1.0309
11/01/2000,1.0336
10/01/2000,1.0256
07/01/2000,1.0295
06/01/2000,1.0328
05/01/2000,1.0321
04/01/2000,1.0296
03/01/2000,1.0243
31/12/1999,1.0062
30/12/1999,1.0087
29/12/1999,1.0051
28/12/1999,1.007
27/12/1999,1.0133
24/12/1999,1.011
23/12/1999,1.0156
22/12/1999,1.0094
21/12/1999,1.0085
20/12/1999,1.0133
17/12/1999,1.0088
16/12/1999,1.017
15/12/1999,1.0071
14/12/1999,1.0058
13/12/1999,1.0144
10/12/1999,1.0134
09/12/1999,1.0214
08/12/1999,1.0278
07/12/1999,1.0254
06/12/1999,1.0228
03/12/1999,1.0018
02/12/1999,1.0013
01/12/1999,1.0087
30/11/1999,1.0093
29/11/1999,1.0104
26/11/1999,1.0163
25/11/1999,1.0179
24/11/1999,1.0185
23/11/1999,1.0279
22/11/1999,1.0321
19/11/1999,1.03
18/11/1999,1.0297
17/11/1999,1.0416
16/11/1999,1.0303
15/11/1999,1.0333
12/11/1999,1.0318
11/11/1999,1.0406
10/11/1999,1.0447
09/11/1999,1.0404
08/11/1999,1.0384
05/11/1999,1.0421
04/11/1999,1.0432
03/11/1999,1.0489
02/11/1999,1.0527
01/11/1999,1.0513
29/10/1999,1.0549
28/10/1999,1.0511
27/10/1999,1.0518
26/10/1999,1.0593
25/10/1999,1.0675
22/10/1999,1.069
21/10/1999,1.0802
20/10/1999,1.075
19/10/1999,1.0825
18/10/1999,1.0813
15/10/1999,1.0894
14/10/1999,1.0777
13/10/1999,1.0806
12/10/1999,1.0772
11/10/1999,1.0638
08/10/1999,1.0633
07/10/1999,1.0717
06/10/1999,1.0687
05/10/1999,1.0737
04/10/1999,1.0737
01/10/1999,1.0725
30/09/1999,1.0684
29/09/1999,1.0645
28/09/1999,1.0525
27/09/1999,1.0462
24/09/1999,1.0439
23/09/1999,1.0504
22/09/1999,1.0439
21/09/1999,1.0492
20/09/1999,1.0356
17/09/1999,1.0423
16/09/1999,1.0384
15/09/1999,1.0409
14/09/1999,1.0358
13/09/1999,1.0425
10/09/1999,1.0374
09/09/1999,1.0538
08/09/1999,1.0598
07/09/1999,1.0587
06/09/1999,1.0575
03/09/1999,1.0613
02/09/1999,1.0689
01/09/1999,1.0582
31/08/1999,1.0566
30/08/1999,1.0483
27/08/1999,1.0464
26/08/1999,1.0453
25/08/1999,1.0424
24/08/1999,1.0544
23/08/1999,1.0491
20/08/1999,1.0672
19/08/1999,1.0644
18/08/1999,1.052
17/08/1999,1.0507
16/08/1999,1.0581
13/08/1999,1.0567
12/08/1999,1.0674
11/08/1999,1.0658
10/08/1999,1.071
09/08/1999,1.0717
06/08/1999,1.0743
05/08/1999,1.0758
04/08/1999,1.0776
03/08/1999,1.068
02/08/1999,1.0691
30/07/1999,1.0712
29/07/1999,1.0725
28/07/1999,1.0662
27/07/1999,1.0633
26/07/1999,1.0647
23/07/1999,1.0505
22/07/1999,1.0508
21/07/1999,1.05
20/07/1999,1.04
19/07/1999,1.0313
16/07/1999,1.0201
15/07/1999,1.019
14/07/1999,1.0137
13/07/1999,1.017
12/07/1999,1.0145
09/07/1999,1.0196
08/07/1999,1.0222
07/07/1999,1.0222
06/07/1999,1.0236
05/07/1999,1.0223
02/07/1999,1.0249
01/07/1999,1.023
30/06/1999,1.0351
29/06/1999,1.0319
28/06/1999,1.0331
25/06/1999,1.043
24/06/1999,1.0413
23/06/1999,1.0337
22/06/1999,1.0325
21/06/1999,1.0347
18/06/1999,1.0398
17/06/1999,1.0343
16/06/1999,1.0308
15/06/1999,1.0427
14/06/1999,1.0423
11/06/1999,1.0519
10/06/1999,1.0483
09/06/1999,1.0466
08/06/1999,1.0466
07/06/1999,1.0328
04/06/1999,1.0377
03/06/1999,1.0325
02/06/1999,1.036
01/06/1999,1.0448
31/05/1999,1.042
28/05/1999,1.0429
27/05/1999,1.0423
26/05/1999,1.0443
25/05/1999,1.0624
24/05/1999,1.0607
21/05/1999,1.0585
20/05/1999,1.0623
19/05/1999,1.0663
18/05/1999,1.0674
17/05/1999,1.0672
14/05/1999,1.0659
13/05/1999,1.0656
12/05/1999,1.0646
11/05/1999,1.0713
10/05/1999,1.0782
07/05/1999,1.0757
06/05/1999,1.0792
05/05/1999,1.0762
04/05/1999,1.063
03/05/1999,1.0567
30/04/1999,1.057
29/04/1999,1.0608
28/04/1999,1.0621
27/04/1999,1.0662
26/04/1999,1.059
23/04/1999,1.0599
22/04/1999,1.0646
21/04/1999,1.0584
20/04/1999,1.0626
19/04/1999,1.066
16/04/1999,1.0705
15/04/1999,1.0713
14/04/1999,1.0802
13/04/1999,1.0782
12/04/1999,1.0804
09/04/1999,1.0797
08/04/1999,1.0742
07/04/1999,1.0775
06/04/1999,1.083
05/04/1999,1.0712
02/04/1999,1.0786
01/04/1999,1.0795
31/03/1999,1.0762
30/03/1999,1.0732
29/03/1999,1.0732
26/03/1999,1.08
25/03/1999,1.0839
24/03/1999,1.0871
23/03/1999,1.0893
22/03/1999,1.0908
19/03/1999,1.0896
18/03/1999,1.0972
17/03/1999,1.1002
16/03/1999,1.0996
15/03/1999,1.0932
12/03/1999,1.0905
11/03/1999,1.1042
10/03/1999,1.0943
09/03/1999,1.0881
08/03/1999,1.0888
05/03/1999,1.0823
04/03/1999,1.0799
03/03/1999,1.0875
02/03/1999,1.0942
01/03/1999,1.0892
26/02/1999,1.1029
25/02/1999,1.1035
24/02/1999,1.1007
23/02/1999,1.1007
22/02/1999,1.1022
19/02/1999,1.1069
18/02/1999,1.1195
17/02/1999,1.1248
16/02/1999,1.121
15/02/1999,1.1224
12/02/1999,1.1308
11/02/1999,1.1224
10/02/1999,1.1326
09/02/1999,1.1315
08/02/1999,1.1324
05/02/1999,1.1266
04/02/1999,1.134
03/02/1999,1.1314
02/02/1999,1.1351
01/02/1999,1.1309
29/01/1999,1.1362
28/01/1999,1.142
27/01/1999,1.1445
26/01/1999,1.1561
25/01/1999,1.1535
22/01/1999,1.1588
21/01/1999,1.1602
20/01/1999,1.1565
19/01/1999,1.1595
18/01/1999,1.1613
15/01/1999,1.1555
14/01/1999,1.1691
13/01/1999,1.1669
12/01/1999,1.1561
11/01/1999,1.1494
08/01/1999,1.1585
07/01/1999,1.1713
06/01/1999,1.1628
05/01/1999,1.1762
04/01/1999,1.1837
01/01/1999,1.18
31/12/1998,1.1736
30/12/1998,1.17
29/12/1998,1.1696
28/12/1998,#N/A
25/12/1998,#N/A
24/12/1998,1.1666
23/12/1998,1.1684
22/12/1998,1.1677
21/12/1998,1.1688
18/12/1998,1.1752
17/12/1998,1.1748
16/12/1998,1.1733
15/12/1998,1.1788
14/12/1998,1.1839
11/12/1998,1.1826
10/12/1998,1.1787
09/12/1998,1.1726
08/12/1998,1.1704
07/12/1998,1.1666
04/12/1998,1.1677
03/12/1998,1.1682
02/12/1998,1.1693
01/12/1998,1.1655
30/11/1998,1.1565
27/11/1998,1.145
26/11/1998,1.1481
25/11/1998,1.1475
24/11/1998,1.1476
23/11/1998,1.1477
20/11/1998,1.1581
19/11/1998,1.1644
18/11/1998,1.1727
17/11/1998,1.1718
16/11/1998,1.1736
13/11/1998,1.1578
12/11/1998,1.1555
11/11/1998,1.1656
10/11/1998,1.1616
09/11/1998,1.1593
06/11/1998,1.1769
05/11/1998,1.1797
04/11/1998,1.1718
03/11/1998,1.1794
02/11/1998,1.185
30/10/1998,1.1812
29/10/1998,1.185
28/10/1998,1.1804
27/10/1998,1.1797
